v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,tap,label
0.8986689070918764,0.8962397446754404,0.8942456471596587,0.8949218769599154,0.8949219517365568,0.8919806277356492,0.8919806589876723,0.8919806589911411,0.892131839147583,0.8921318189258854,2.616484391412813,9.860056728011118,9.838118496924007,9.845558095795013,9.84555891845656,9.813199695742247,9.813200039562219,9.813200039599232,9.814863260773006,9.81486303830296,-0.004189654100456697,-0.006564721710328647,-0.004972836499415581,-0.005096781799206423,-0.005096787484589987,-0.009382117606585284,-0.009382170680549144,-0.009382170683017405,-0.009460200099587134,-0.009460214102495666,-16.0,1.0
0.8933376063172862,0.8933376174063635,0.8937742710076031,0.8937743701004972,0.8937743701211844,0.8937743701211888,0.8914344841986807,0.8907583199985638,0.8907582765258577,0.8930113328377884,9.828128609429264,9.8281287314295,9.832932612651472,9.832933702826553,9.83293370305362,9.832933703055632,18.120864599059004,18.107119696730777,18.107118813027885,18.152918396830227,-0.006899517917121571,-0.006899534558841341,-0.006982876060069285,-0.006982890437040103,-0.006982890439124114,-0.006982890439124031,-0.011007926706762365,-0.01088139961680869,-0.010881389955181665,-0.007589908199647977,-16.0,1.0
0.8930113141885379,0.8970014300162749,0.8965512971296937,0.8972395310716685,0.8972395101509332,0.8972395101493384,0.8972395101493384,0.8972395101493384,0.8972395101493384,0.8972395101493384,18.15291801773243,10.977127792625103,10.971619254896313,10.980041573612539,10.98004131759288,10.980041317572043,10.980041317573773,10.980041317573773,10.980041317573773,10.980041317573773,-0.007589893123630267,-0.005516684704114213,-0.004406461666560718,-0.003402465115193526,-0.003402447039628679,-0.0034024470390825916,-0.0034024470390825426,-0.0034024470390825426,-0.0034024470390825426,-0.0034024470390825426,-16.0,1.0
0.8970140696006772,0.8963141317000213,0.8935768022853453,0.8923072001183723,0.8923072132538232,0.8923072132545564,0.8923072132545564,0.8923072132545564,0.8959762067657726,0.8959762325054588,10.977282470562471,15.50080289283731,23.63651732177205,23.602934339834064,23.602934687286847,23.602934687304536,23.602934687304536,23.602934687304536,15.343946166284525,15.343946607083534,-0.0038435445369292194,-0.005472083667307119,-0.008138010889108852,-0.008581582105484686,-0.008581586791188617,-0.00858158679124362,-0.00858158679124362,-0.00858158679124362,-0.006033530946185365,-0.006033508091174243,-16.0,1.0
0.8959762238011807,0.8933154463041648,0.8933154004513599,0.8931558420139726,0.8936061038915043,0.8934290354104628,0.895654357050574,0.8935570985284834,0.8935571227533948,0.8950715126718407,15.343946458020936,15.298379593223252,15.298378807979523,15.295646306764976,15.303357219126452,15.300324851502205,7.136375180058767,7.119664689515385,7.119664882533059,2.6060105380584973,-0.0060335042752508086,-0.0073210647571877365,-0.0073210823385425495,-0.0069254598964858475,-0.008035788730951716,-0.00821457372654659,-0.006055715522982134,-0.009124825987430427,-0.009124841086794056,-0.007646493823570365,-16.0,1.0
0.8943800583289298,0.8943800705388019,0.8943800705395243,0.8935600430390438,0.8935600180323658,0.8948326983987737,0.8939467474936965,0.8939467409762861,0.8939467409762195,0.8916607203616412,2.603997361146681,2.6039973966916934,2.603997396693845,2.6016098776214016,2.6016098048147636,2.605315227676316,2.602735771888952,2.602735752914624,2.6027357529126127,2.5960799787919524,-0.00834221744929787,-0.008342224869759642,-0.008342224869928194,-0.008196437425380908,-0.008196432932332307,-0.007753574533089608,-0.007598708441246926,-0.007598707828556098,-0.007598707828567104,-0.011019422283686383,-16.0,1.0
0.8914831198059252,0.8927309424692447,0.8927309410959107,0.8923099913210395,0.8928253459152452,0.892825343286194,0.8889971509342562,0.8902110632437241,0.8902110600302008,0.8904769716669477,2.5955628928221484,2.5991959422114617,2.599195938208762,2.5979703383172192,2.5994707988805272,2.5994707912236854,9.780376725456605,9.793731683551442,9.79373164819747,9.796657097374274,-0.01119769870590976,-0.010007396442436046,-0.01000739142212167,-0.010198028808422252,-0.009681146106741754,-0.009681144574205299,-0.01408635778995318,-0.012369924676510314,-0.012369928132210706,-0.012101739623641444,-16.0,2.0
0.8904769691527479,0.8902110587362752,0.8909025908688923,0.8909025889253718,0.8906935126169714,0.891634404729088,0.8916344750184123,0.8912854697013974,0.8908862833368412,0.8908862850846795,9.796657069713186,9.793731633962839,9.80133958272319,9.80133956134404,9.799039390797573,9.809390694290588,9.809391467586497,9.80555185631615,9.801160174044925,9.80116019327615,-0.01210172873294671,-0.012369927414601588,-0.011672293434137058,-0.011672291651226928,-0.011151740073816481,-0.011006308413660959,-0.011006328523592027,-0.01013643965749786,-0.010537943332497688,-0.010537938839008028,-16.0,1.0
0.8908862732014989,0.894405164219588,0.8941157820936062,0.8938487910863182,0.8912863106007022,0.8914377198639041,0.8938560737855409,0.8938560553106906,0.8952733819880518,0.8943280805525139,9.801160062536782,9.839873437243432,9.836689775507542,9.833752451547372,9.805561107541553,9.807226849252292,2.6024717743899903,2.6024717206002634,2.606598282786006,2.603846027275526,-0.010537916844139336,-0.0054199413025377095,-0.005710362404408683,-0.005978321572542207,-0.009590580996278747,-0.009668275853741266,-0.007304356330118275,-0.007304331334631553,-0.005243138398891879,-0.005387359199160843,-16.0,1.0
0.89459561308037,0.894150248068662,0.8941502067900541,0.8945859830430886,0.8947953394338293,0.8947953590918767,0.894839942219957,0.8951904535343898,0.8970002523890002,0.8970001087150036,2.6046249511694155,2.603328266048278,2.6033281458612447,2.604596913209814,2.605206456640183,2.605206513876261,2.6053363181433635,2.606356835685116,2.611626084921249,2.611625666613461,-0.005119961374524712,-0.003998749945223361,-0.003998669130025218,-0.00407793784246675,-0.004604049223323575,-0.004604078456185076,-0.004559580117013375,-0.005436471091675763,-0.0007971032178851471,-0.0007968860605972066,-16.0,1.0
0.8970001065370978,0.8970001087019706,0.8970001087020698,0.8976658662088358,0.8961492066899267,0.89637237259373,0.896372369714255,0.8935823100482633,0.8935823583054922,0.8935823583136817,2.611625660273432,2.611625666575771,2.611625666579238,2.6135640268684384,7.140318032182929,7.142096168586242,7.14209614564235,15.453558932859961,15.453559767418803,15.453559767564839,-0.0007968849665403559,-0.0007968860447167309,-0.0007968860447390252,-0.0009225684513446415,-0.0024113743662083774,-0.002188625041100333,-0.0021886315050042276,-0.0049218038284039155,-0.004921860767275388,-0.004921860771477975,-16.0,2.0
0.8935823538002926,0.8931449612698575,0.8908612642544097,0.890624124806161,0.8906241487473282,0.890447002069448,0.8907127380327845,0.8907127334255273,0.8915279865957325,0.8915280336409772,15.45355968950634,15.44599544929105,23.564687053185487,23.55841434035309,23.55841497363621,23.553729164301735,23.560758300112862,23.560758178243237,23.582322911828967,23.58232415624823,-0.0049218585645892194,-0.0048385894881073695,-0.008824681062748122,-0.010937266814164012,-0.010937277977224,-0.01111583231816142,-0.010847974015457425,-0.010847973749788622,-0.010992275995840352,-0.010992283759673267,-16.0,1.0
0.8925295615684163,0.8925294856991726,0.8940373326647105,0.8937703819011595,0.8937688770358903,0.8913381876545712,0.8939745760233033,0.8940699101714223,0.89502984029393,0.8978225003239791,20.400456756124647,20.400700178223605,15.92385688483983,15.922408440771088,15.92715790890072,18.04357976601525,10.223071127775622,9.918875655668652,7.820817892418704,1.1781759007535346,-0.008985719096394772,-0.008985873776615408,-0.007515087896618994,-0.007785230690814664,-0.007788270206335196,-0.010603642644869744,-0.008127916557220316,-0.007936281494831348,-0.006295044998480799,-0.003560534983311695,-16.0,0.0
0.8978184447387906,0.8985033949933174,0.8984986190260542,0.9009619621089995,0.9009567464490476,0.9009510043276185,0.900944969856542,0.9007609909053939,0.8999093614172995,0.8997249551456843,1.1679789647346075,1.1578233563831823,1.14597814086564,1.1320155918243386,1.118746247421798,1.1050086323939046,1.090761237066416,1.0767341892879012,1.0638496584536004,1.0482121013020216,-0.003568673617670869,-0.002585497875853004,-0.0025951113843733697,-0.0030651609218509436,-0.0030761922092153076,-0.0030877405318716225,-0.003099877574507214,-0.0032913484740366796,-0.003926776682352608,-0.004119458443313876,-16.0,1.0
0.8958906767852952,0.8958834174937715,0.8948200162450624,0.8948123931017519,0.8948045989161997,0.8958880330740022,0.896044278898079,0.896036280725477,0.8960280203205074,0.8960196913337566,1.0281788854782021,1.0124881550703526,0.9955786931573791,0.9799181725530794,0.9643855607539624,0.9502307803249509,0.9353628866804009,0.9207187335147475,0.9065377059401935,0.8929035552347129,-0.007508610076771849,-0.007523224428696195,-0.00902157802427007,-0.00903693989241068,-0.00905259174242458,-0.007535011652535661,-0.008197460626639641,-0.008213885616644512,-0.008230452591369772,-0.008247158923433503,-16.0,1.0
0.895481786034439,0.8945375940335661,0.8944860605797893,0.892960487641478,0.8930094540062722,0.8935084526882422,0.8945561476419109,0.894547928932926,0.8945398212351416,0.8922811014570562,1.6119221289380536,1.7796412775190356,1.937663717922315,1.7924187593451308,1.6448052971947786,0.8241614784272449,0.8171258495626801,0.8100756991413826,0.8039989115219422,0.7968814758730052,-0.009325358926529918,-0.009276163434994069,-0.00937936603129679,-0.008998136235391035,-0.008899723384564484,-0.00789693641650153,-0.006404231628369587,-0.006420706883568268,-0.00643699970207904,-0.009743464571813564,-16.0,1.0
0.8927923696857563,0.8927846712997332,0.8966610308801389,0.8966536772084074,0.8970039731140902,0.8969970635966691,0.8965424972197741,0.896536080233488,0.8941060358249049,0.8936589802626179,0.7932044091418066,0.7899979223359598,0.7911128731362395,0.7896423627912564,0.7892844316858841,0.7893441439565173,0.7896663863136993,0.7909703125317434,7.588597236549877,7.60283749233686,-0.009887520984471038,-0.009902973722582031,-0.00425588979200608,-0.004270632093395039,-0.0033703875962098266,-0.0033842646510932944,-0.0022848900579451577,-0.0022977075893320714,-0.004684093573541764,-0.003375416177561264,-16.0,1.0
0.8936259771744132,0.8935905027173041,0.8935573562571084,0.8957813995476285,0.893714296860283,0.893744677584795,0.8937765367660979,0.8942184796518543,0.894216190975048,0.8940074841533099,9.076829448591154,9.190000955151307,9.29585899421939,9.418635209888713,9.304031957144696,9.207114286860676,9.105462718829685,7.711692892778676,7.7187933976864915,7.7226143598898265,-0.004391637000732144,-0.004462811419851417,-0.004529271774675189,-0.0012800148049189714,-0.004300254647538491,-0.004239497431512481,-0.0041756052894588655,-0.0032888832672234784,-0.003293451939989861,-0.0027704122479660902,-16.0,1.0
0.8940061336398766,0.8940053524805215,0.8941618028570094,0.8946041529279062,0.8933303203313755,0.8933317495747712,0.8895150512350041,0.8895177139164543,0.8919421510834514,0.8919460435551764,7.7266827997633785,7.7291516993082645,7.7313289872607935,7.734273750744175,7.7206203824941495,7.716189027627351,15.80747641403967,15.799200635474751,8.628311464556058,8.616161795375659,-0.0027729604579153767,-0.00277457618364141,-0.0031743160479066864,-0.004494281880177817,-0.004935316392000349,-0.0049324642130002035,-0.009184851924759634,-0.009179651628838577,-0.007850883581190179,-0.007843064709016318,-16.0,2.0
0.8919505901151463,0.8912700662145617,0.8884990904240723,0.8891644301048288,0.8912607329250197,0.8912687563833449,0.8908978298680321,0.8908796921844319,0.8908622164920987,0.8910558065080415,8.601966554741933,8.579078553473527,16.80606885457579,16.79771603319552,16.814053368807304,16.78863221755402,17.966030606523013,18.023847798928585,18.07956167385567,18.13765696479378,-0.0078339201438227,-0.008811391696078797,-0.01151131105621063,-0.011617381450129654,-0.008547940516828232,-0.008531763795101581,-0.009276966080348732,-0.009313399604022396,-0.009348494041556734,-0.009902525283690762,-16.0,1.0
0.893772183703058,0.8937979711696621,0.8938257147820632,0.8938555817973942,0.8941919471060551,0.8946409303107798,0.8970242276154037,0.8955274743741892,0.8955462618811975,0.8962535530195564,10.062223668682599,9.979971040644203,9.891560225350311,9.796491680573057,9.697534089593624,8.28806933371264,8.257284781579182,12.698516264018037,12.639612766864772,12.58756206008405,-0.007264181489426294,-0.007212330060452272,-0.0071565291469922,-0.0070964516237767925,-0.007695659513170574,-0.006792901408307984,-0.004736960080210188,-0.006181816088663881,-0.00614410749607138,-0.005100878279100042,-16.0,0.0
0.8962741522413104,0.8956839175299437,0.8956533909128871,0.8965096369969825,0.8992785872144736,0.898618151316289,0.8986634206828399,0.9002896584032725,0.9003436097409441,0.9010996846112969,12.52297592074438,14.390571294777326,14.488079170945852,14.59935898076372,6.357421087036784,6.3329623427066934,6.188714440695385,6.043155661543737,5.87324593653081,3.6218690542326435,-0.005059477252012421,-0.006244005645131517,-0.006305253023958249,-0.006526103467676624,-0.0038545718335316636,-0.003718331205037229,-0.0036272765747259535,-0.0038278598553419755,-0.003719985975392863,-0.0022021879162855626,-16.0,0.0
0.9011300141226379,0.9011613745047332,0.9017089697292642,0.9015807226897001,0.9016151373735183,0.9031720186896387,0.9020337309329336,0.9006511946212845,0.9000682583254382,0.9001081961623305,3.540639445958636,3.4579510885104474,3.37963656390587,3.2928177704755726,3.206989495542922,2.266486013368864,2.3921096484123914,2.5244173955077827,2.654839107541913,2.7851173293402858,-0.0021411996667062556,-0.002078174179151175,-0.001494859428513054,-0.0010338202923809812,-0.0009645651217459421,0.0005923513316685795,0.0016939857955189691,-0.0002868349311441778,-0.0017997400226003148,-0.0017194463359862509,-16.0,1.0
0.900149081112763,0.8993044471787609,0.8970884932845564,0.8971328046134226,0.8971781813342259,0.897903411845079,0.8954830296834682,0.8939621134123209,0.8911499910331357,0.891200790446539,2.9193360444541603,3.0558354202877585,3.19053501755866,3.337009613431211,3.487549696771172,3.6448958690124673,3.7932322076146807,3.948714138838467,4.145165187603055,4.029933185758986,-0.0016370020439583335,-0.0013887833931878724,-0.004617323816648912,-0.004528276990037837,-0.0044369577264407115,-0.004474725309777522,-0.00798183893219973,-0.007594473645523496,-0.008744077031533648,-0.0086419761017175,-16.0,1.0
0.8912527201931658,0.8914628500674577,0.8925716170542749,0.8924196111675984,0.8903912463959293,0.8904489527223937,0.8926613207033584,0.8927211835369618,0.8927822318825162,0.8935854335173864,3.9164667846769854,3.806118179588465,3.7026740161188094,3.598007605958729,3.4911435921754235,3.3988368725882943,3.3219266401147256,3.2454894583107117,3.179116438957319,3.126813069964831,-0.00853757606980084,-0.008827227414189058,-0.007215384026341263,-0.006580757131743211,-0.009506430635369038,-0.009390970493306897,-0.006791408973117569,-0.006670974736762815,-0.006548261775933753,-0.004246277041836882,-16.0,1.0
0.8936487517304941,0.8937132452458597,0.8937788730825298,0.8931594402434285,0.893227320346242,0.8932963267795112,0.8929285508714411,0.8929997487886904,0.8979552651725443,0.8980287976680096,3.084794752736889,3.057038594910067,3.04478860212314,3.0467507152530477,3.068387489714021,3.107872049266731,3.1638255446693466,3.2392994451199013,8.307297909684047,8.558354477186738,-0.004118844778170027,-0.003989162160444086,-0.0038571603200538013,-0.004723634750903042,-0.004587061117251224,-0.0044481615873850164,-0.0029869219204053748,-0.0028432219170215654,0.003303056360204823,0.0034521770346774023,-16.0,1.0
0.8985484300178582,0.8958780354997571,0.8954383768268271,0.8963866809495857,0.8934789952957182,0.8920007435801958,0.8944213531496162,0.8945035533775313,0.8945868935645261,0.8946713244770674,8.817764226624641,3.5655031795390943,3.6618597603400875,3.7814582565090338,14.936932734134807,19.317084729569746,12.140232039783525,11.919114291347476,11.697555328125128,11.475845510048822,0.0024836453765271875,-6.581387349336615e-05,-0.0004287792038406695,-0.0009165523690049963,-0.005034532175317024,-0.006450783301800688,-0.0015766462216458665,-0.0014105628339653052,-0.0012422660023495746,-0.001071736477794745,-16.0,1.0
0.8952025448377315,0.8959761879948616,0.8949730156848769,0.8950617291441028,0.8951514889395233,0.8988674796403584,0.8989595641956292,0.8990526685289775,0.8991468129200587,0.8992419873756639,11.259876483184607,11.04712800201832,10.81337888866189,10.59424438010246,10.376715886827858,4.892530427575779,4.954132889172659,5.035866645265714,5.137468122979429,5.258451606406961,-0.0022116693724115208,-0.0010333140508516575,-0.00244483653022186,-0.0022655285624702893,-0.002084027934719068,0.0006361241013013338,0.0008225800820574425,0.0010111675646925977,0.0012018996332249176,0.0013947619878860464,-16.0,0.0
0.8998530699382898,0.8999502643334506,0.9003357822435943,0.9019395488394819,0.9020388125924217,0.9014784601623189,0.9044247314728256,0.905410978896792,0.9039583808520671,0.9041195166783437,5.401249561039974,5.559007958073623,5.730318447867616,8.41516746018815,8.728062668191528,9.06447358877607,16.68004919417259,17.010320270363824,17.401579324873516,17.756189751846865,0.0021102206981166906,0.0023073326645008576,0.002449928004853403,0.004120168112887266,0.004321741308751681,0.0046605588390301045,0.007367347690108526,0.006558393139719265,0.0063987859485593775,0.006597848865454711,-16.0,2.0
0.903017738418598,0.9039786271312715,0.9051710164372853,0.9037715874188357,0.9038795642436851,0.9033315852310709,0.8669878508886717,0.8624826478106696,0.8595888387967852,0.859615654821457,18.14636582286292,18.48755919906991,18.824997940956372,19.235137167483146,19.607091347783296,20.00101660375015,19.720931889321772,4.880448846310733,4.610301220962874,4.543038432921895,0.004950672622225528,0.00642475850801133,0.008213539714875252,0.007779352290302706,0.007999533206313332,0.007252733309465006,-0.04439311383178537,-0.053178585098904906,-0.05641853366189229,-0.056366826904590356,-16.0,6.0
0.8606801718908543,0.8600652217198231,0.8649119530998318,0.8633729803753618,0.8646367111276745,0.8647557657495841,0.8655324366496219,0.8632569374121511,0.8744734855171419,0.874266563226803,3.04495956165103,3.010357985261962,15.563029882296487,15.915526397828392,16.32287268438007,16.711878376502245,17.11684116938106,17.463532477450073,25.785138069050863,26.296591852777464,-0.05444648491724969,-0.05498956550595226,-0.045542945837792816,-0.047653070630831205,-0.04584649618941653,-0.04561289321090657,-0.045502158234895645,-0.04455475208747968,-0.05208655876513583,-0.05287946228814947,-16.0,4.0
0.8755074566063001,0.8744132324441289,0.8748314394527613,0.8751322859676717,0.8746914505907265,0.8749707329149888,0.8655738028834722,0.8676696172843247,0.8703895409409041,0.9162432136762153,26.85525626697571,27.345791994025756,27.886354678229715,28.426638180177303,28.945713126936546,29.491496223457585,29.708390390196563,30.318061721282355,37.37926936864971,38.445196565457366,-0.05228834117600678,-0.053887573448664766,-0.053533483049952195,-0.05340890002534607,-0.05426586894225914,-0.054127309351358184,-0.06690395678406437,-0.06548473311668804,-0.06317305378570931,0.0012056018335793212,-16.0,-2.0
0.9136690587414424,0.9134740080567042,0.9139178303028297,0.9167128192700014,0.9170571412463985,0.9172868663916868,0.9173320177110589,0.9183113348364994,0.9166932699618072,0.9174478876501099,39.12657075473427,39.699493309483756,40.24101503357952,40.667784278845154,41.210932231797266,41.76384652642005,42.3286199087647,42.841116591707674,43.507620708492695,44.030286924448916,5.0774135320383675e-05,-0.0003204397758485783,-0.00038189634638292967,0.00297892175776114,0.003177886494284044,0.003378758064730545,0.0032596466703753322,0.004112066384703806,0.0014166323084693268,-9.289064448644102e-05,-16.0,-2.0
0.9170076601802954,0.9173826333360154,0.9173070673955597,0.9175760238416943,0.9174358176270301,0.9153814526802931,0.9136573649298296,0.9140329120154123,0.9119246951091896,0.9002928103483103,44.63043740038011,45.181340393840046,45.76448926615906,46.32752529887268,46.91616687367471,47.61443901889267,40.50682151108903,41.054150774089166,41.7936728792587,43.17670564010447,-2.6881111130811807e-05,0.0005002268171567952,0.0014203723288369026,0.0011400529171148753,0.0017724161622842387,-0.000692363645744739,-0.001228735370852467,-0.0011234078156225921,-0.0014982626132094632,0.0003942869463860336,-16.0,-1.0
0.903965328384031,0.9040989868443033,0.9077881766508537,0.9083503101134038,0.9079157754366752,0.9067902034833255,0.9079068536071077,0.9089232673276374,0.9069834593091128,0.9065606672967575,43.51520578010858,44.098517633625235,44.43314659130535,44.983869596761686,45.61387616912619,46.29643078049628,46.80056162126663,47.322856060542264,40.70222486502873,41.33386342795357,0.003567523788046303,0.0038040182060155602,-0.007058113022160237,-0.008009778992778506,-0.00684384463733628,-0.009281232111866359,-0.0096353271764097,-0.009853589643358852,-0.01371882488312555,-0.015086632658740246,-16.0,-1.0
0.908082918839434,0.9075517438019924,0.9094987782307435,0.9116202112532008,0.9112851705231062,0.9116085260665957,0.9117980150289088,0.9096436278533729,0.9122826874636984,0.9125901534542775,41.799796050277244,42.438756280241286,42.865110165701346,43.27804936253081,43.897862597530725,44.45920481802846,45.035735900190055,45.81732051565747,53.78069859173512,54.349947971927605,-0.01423266295783749,-0.015388884266460654,-0.013242029100877888,-0.010551346960296096,-0.010259454914515216,-0.010115207816965135,-0.010038958132515449,-0.013250985337974837,-0.009937029992377186,-0.006248593760260398,-16.0,-1.0
0.9142540395243665,0.9146897587674859,0.9159588496753913,0.9157976245609072,0.9142657364922278,0.9134575067897617,0.9181479170390642,0.9178887005555744,0.8815916419507739,0.8838110006105202,54.81515136336272,55.364164771229674,63.57904596409373,64.19876281081754,64.90548683029392,65.56724190159828,65.79358088271287,66.40776372960465,67.01127540799014,61.16039152096133,-0.002669042707259844,-0.002863387052148801,-0.0012284912568539146,-0.0019045079063563296,-0.004747039966654475,-0.0038181976071215724,0.01386037693184377,0.013854423204467605,-0.03882214967175936,-0.04972003367691885,-16.0,6.0
0.8845533265154504,0.8847632261463966,0.851508937556806,0.8492168654015017,0.8500075258552339,0.8502440699711394,0.8523178684129048,0.8885311903570237,0.8897548360074092,0.8912541822059311,61.80016981730163,62.402200005175544,11.419905117626216,8.536758573054914,5.99184121748026,8.797030414258222,12.04384352678298,66.18401606112283,66.85725912902492,67.55202098008674,-0.049654066151921084,-0.04943818256873468,-0.053692806865749794,-0.056442680286804006,-0.0582696790976589,-0.05849682697438637,-0.056342044807603735,-0.050179356230664794,-0.04951187177019835,-0.048707990091518216,-16.0,3.0
0.8921689404703466,0.893572722564311,0.8947369604251124,0.8937651447541544,0.8558211266750577,0.846196911170039,0.8488851772729247,0.8848051376248968,0.9293516447794159,0.9320019221170486,68.20195271934848,68.88917945408019,69.55836401833241,70.05855899513345,16.039234736926574,10.30321820332386,16.24802909528898,71.62177188460444,70.5337351436608,77.8118220706839,-0.049933716182549985,-0.04956087569320064,-0.04829004077591041,-0.04853276495168342,-0.05411098051904614,-0.04042883401412716,-0.03749078029979138,-0.03535502476633907,7.440188486135068e-05,0.0026268684511029402,-16.0,-1.0
